Date,Open,High,Low,Close,Volume
2024-03-31,99.8,101.22,99.6795,99.71,536648
2024-04-30,99.44,100.46,97.89,98.64,1251457
2024-05-31,98.52,100.5373,98.46,99.3309,444815
2024-06-30,100.4495,100.57,98.51,98.96,559925
2024-07-31,99.19,101.08,98.93,100.02,682739
2024-08-31,99.56,103.4562,99.48,102.19,726824
2024-09-30,102.02,103.54,101.62,102.865,670475
2024-10-31,102.22,102.23,99.45,100.505,648925
2024-11-30,100.25,100.92,96,97.61,727294
2024-12-31,96.8004,97.7197,95.53,95.66,506798
2025-01-31,95.13,97.24,94.08,95.83,1566530
2025-02-28,94.69,97.13,94.525,95.84,1227550
2025-03-31,96.8,101.11,96.62,99.9,2544868
2025-04-30,99.5848,106.46,99.53,104.63,8596634
2025-05-31,104.46,105.0984,102.12,104.87,3799666
2025-06-30,105.29,108.79,104.86,108.79,3269481
2025-07-31,108.86,108.97,105.28,105.31,5299605
2025-08-31,106.73,107.64,106.26,107.42,1420598
