Date,Open,High,Low,Close,Volume
2024-02-29,27.81,28.26,27.66,28.09,31288350
2024-03-31,28.11,28.37,27.7,28.37,13849359
2024-04-30,28.38,28.98,28.22,28.98,19575862
2024-05-31,28.97,28.99,28.49,28.68,15596043
2024-06-30,28.64,29.2,28.51,29.13,13131652
2024-07-31,29.08,29.175,28.585,28.76,17382236
2024-08-31,28.83,28.89,27.93,28.27,25338290
2024-09-30,28.26,28.354722,27.965,28.18,13740472
2024-10-31,28.27,29.38,28.235,29.2,17274595
2024-11-30,29.21,30.41,29.0629,29.85,18173528
2024-12-31,30.04,30.69,29.25,29.42,16965255
2025-01-31,29.515,29.9,29.12,29.51,41998210
2025-02-28,29.725,29.7799,28.97,29.39,22180089
2025-03-31,29.145,29.18,28.22,28.54,15976978
2025-04-30,28.58,28.5977,26.99,27.41,30487755
2025-05-31,27.485,28.1093,27.305,27.45,20808176
2025-06-30,27.33,27.53,26.87,26.88,28643141
2025-07-31,26.821,27.9199,26.805,27.9,31569403
2025-08-31,27.56,27.66,27.3701,27.43,8148833
